Start_Time,City,State,Average_Severity
2017-07-12,Los Angeles,CA,2.5135135135135136
2017-07-12,Miami,FL,2.1818181818181817
2017-07-12,Minneapolis,MN,2.3333333333333335
2017-07-12,Nashville,TN,2.5
2017-07-12,New York,NY,2.25
2017-07-12,Philadelphia,PA,2.7
2017-07-12,Phoenix,AZ,2.5
2017-07-12,Pittsburgh,PA,2.0
2017-07-12,Portland,ME,2.0
2017-07-12,Portland,MI,3.0
2017-07-12,Portland,OR,2.0
2017-07-12,San Antonio,TX,2.25
2017-07-12,San Diego,CA,2.25
2017-07-12,San Francisco,CA,2.3333333333333335
2017-07-12,Seattle,WA,2.25
2017-07-12,Vancouver,WA,2.0
2017-07-13,Atlanta,GA,2.8333333333333335
2017-07-13,Boston,MA,2.3333333333333335
2017-07-13,Charlotte,NC,2.0
2017-07-13,Chicago,IL,3.0
2017-07-13,Dallas,TX,2.3493975903614457
2017-07-13,Denver,CO,2.0
2017-07-13,Detroit,MI,2.5555555555555554
2017-07-13,Houston,TX,2.30188679245283
2017-07-13,Indianapolis,IN,2.0
2017-07-13,Jacksonville,FL,2.5714285714285716
2017-07-13,Kansas City,KS,2.5
2017-07-13,Kansas City,MO,2.6666666666666665
2017-07-13,Las Vegas,NV,2.0
2017-07-13,Los Angeles,CA,2.3333333333333335
2017-07-13,Miami,FL,2.32
2017-07-13,Minneapolis,MN,2.2
2017-07-13,Nashville,MI,4.0
2017-07-13,Nashville,TN,2.3333333333333335
2017-07-13,New York,NY,2.7142857142857144
2017-07-13,Philadelphia,PA,2.5
2017-07-13,Phoenix,AZ,2.0
2017-07-13,Pittsburgh,PA,3.0
2017-07-13,San Antonio,FL,3.0
2017-07-13,San Antonio,TX,2.5454545454545454
2017-07-13,San Diego,CA,2.3125
2017-07-13,San Francisco,CA,2.2857142857142856
2017-07-13,Seattle,WA,2.3846153846153846
2017-07-14,Albuquerque,NM,2.0
2017-07-14,Atlanta,GA,2.7058823529411766
2017-07-14,Boston,MA,3.0
2017-07-14,Charlotte,NC,2.0
2017-07-14,Chicago,IL,2.888888888888889
2017-07-14,Dallas,TX,2.588235294117647
2017-07-14,Denver,CO,2.5
2017-07-14,Detroit,MI,2.4444444444444446
2017-07-14,Houston,TX,2.1555555555555554
2017-07-14,Indianapolis,IN,2.5
2017-07-14,Jacksonville,FL,2.0
2017-07-14,Kansas City,MO,2.25
2017-07-14,Las Vegas,NV,2.5
2017-07-14,Los Angeles,CA,2.4193548387096775
2017-07-14,Miami,FL,2.6538461538461537
2017-07-14,Minneapolis,MN,2.0
2017-07-14,Nashville,TN,2.4285714285714284
2017-07-14,New York,NY,2.3333333333333335
2017-07-14,Philadelphia,PA,2.375
2017-07-14,Phoenix,AZ,2.6666666666666665
2017-07-14,Pittsburgh,PA,3.0
2017-07-14,Portland,ME,2.0
2017-07-14,Portland,OR,2.2
2017-07-14,San Antonio,TX,2.6
2017-07-14,San Diego,CA,2.78125
2017-07-14,San Francisco,CA,2.3333333333333335
2017-07-14,Seattle,WA,2.3
2017-07-14,Vancouver,WA,2.0
2017-07-15,Atlanta,GA,2.9
2017-07-15,Charlotte,NC,2.0
2017-07-15,Chicago,IL,2.8333333333333335
2017-07-15,Dallas,TX,2.608695652173913
2017-07-15,Denver,CO,4.0
2017-07-15,Detroit,MI,3.5
2017-07-15,Houston,TX,2.6666666666666665
2017-07-15,Jacksonville,FL,3.0
2017-07-15,Kansas City,MO,3.0
2017-07-15,Los Angeles,CA,2.5555555555555554
2017-07-15,Miami,FL,3.0
2017-07-15,Nashville,TN,2.0
2017-07-15,New York,NY,2.75
2017-07-15,Philadelphia,PA,3.0
2017-07-15,Pittsburgh,PA,3.0
2017-07-15,Portland,OR,4.0
2017-07-15,San Diego,CA,2.9
2017-07-15,San Francisco,CA,2.8333333333333335
2017-07-15,Seattle,WA,3.0
2017-07-16,Atlanta,GA,3.090909090909091
2017-07-16,Charlotte,NC,2.0
2017-07-16,Chicago,IL,3.75
2017-07-16,Dallas,TX,2.75
2017-07-16,Detroit,MI,3.0
2017-07-16,Houston,TX,2.5
2017-07-16,Indianapolis,IN,3.5
2017-07-16,Jacksonville,FL,2.0
2017-07-16,Kansas City,MO,4.0
2017-07-16,Las Vegas,NV,3.0
2017-07-16,Los Angeles,CA,2.7083333333333335
2017-07-16,Miami,FL,2.727272727272727
2017-07-16,Philadelphia,PA,3.0
2017-07-16,San Antonio,TX,3.0
2017-07-16,San Diego,CA,2.6
2017-07-16,San Francisco,CA,2.5
2017-07-16,Seattle,WA,2.0
2017-07-17,Albuquerque,NM,2.0
2017-07-17,Atlanta,GA,2.914285714285714
2017-07-17,Boston,MA,2.0
2017-07-17,Charlotte,NC,2.0
2017-07-17,Chicago,IL,2.769230769230769
2017-07-17,Dallas,TX,2.2941176470588234
2017-07-17,Denver,CO,2.0
2017-07-17,Detroit,MI,2.0
2017-07-17,Houston,TX,2.2233009708737863
2017-07-17,Jacksonville,FL,2.1666666666666665
2017-07-17,Kansas City,MO,2.0
2017-07-17,Los Angeles,CA,2.361111111111111
2017-07-17,Miami,FL,2.142857142857143
2017-07-17,Minneapolis,MN,2.0
2017-07-17,Nashville,TN,2.2222222222222223
2017-07-17,New York,NY,2.2857142857142856
2017-07-17,Philadelphia,PA,3.0
2017-07-17,Phoenix,AZ,2.6666666666666665
2017-07-17,Portland,OR,2.5
2017-07-17,San Antonio,TX,2.1
2017-07-17,San Diego,CA,2.3333333333333335
2017-07-17,San Francisco,CA,2.5
2017-07-17,Seattle,WA,2.24
2017-07-18,Atlanta,GA,2.7142857142857144
2017-07-18,Charlotte,NC,2.0476190476190474
2017-07-18,Chicago,IL,2.5
2017-07-18,Dallas,TX,2.2790697674418605
2017-07-18,Denver,CO,2.0
2017-07-18,Detroit,MI,2.625
2017-07-18,Houston,TX,2.108108108108108
2017-07-18,Indianapolis,IN,2.0
2017-07-18,Jacksonville,FL,2.0
2017-07-18,Kansas City,KS,2.0
2017-07-18,Kansas City,MO,2.2
2017-07-18,Los Angeles,CA,2.491228070175439
2017-07-18,Miami,FL,2.176470588235294
2017-07-18,Minneapolis,MN,2.0
2017-07-18,Nashville,TN,2.0
2017-07-18,New York,NY,2.0
2017-07-18,Philadelphia,PA,3.0
2017-07-18,Phoenix,AZ,2.0
2017-07-18,Pittsburgh,PA,2.0
2017-07-18,Portland,OR,2.3333333333333335
2017-07-18,San Antonio,TX,2.3076923076923075
2017-07-18,San Diego,CA,2.4
2017-07-18,San Francisco,CA,2.4
2017-07-18,Seattle,WA,2.1346153846153846
2017-07-19,Atlanta,GA,2.6333333333333333
2017-07-19,Boston,MA,2.0
2017-07-19,Charlotte,NC,2.0434782608695654
2017-07-19,Chicago,IL,2.8461538461538463
2017-07-19,Dallas,TX,2.4
2017-07-19,Denver,CO,2.0
2017-07-19,Detroit,MI,2.533333333333333
2017-07-19,Houston,TX,2.1758241758241756
2017-07-19,Indianapolis,IN,2.0
2017-07-19,Jacksonville,FL,2.0
2017-07-19,Kansas City,MO,2.0
2017-07-19,Las Vegas,NV,3.0
2017-07-19,Los Angeles,CA,2.2444444444444445
2017-07-19,Miami,FL,2.4390243902439024
2017-07-19,Minneapolis,MN,2.3333333333333335
2017-07-19,Nashville,TN,3.0
2017-07-19,New York,NY,2.2
2017-07-19,Philadelphia,PA,2.75
2017-07-19,Phoenix,AZ,2.0
2017-07-19,Pittsburgh,PA,2.125
2017-07-19,Portland,OR,2.6666666666666665
2017-07-19,San Antonio,TX,2.4166666666666665
2017-07-19,San Diego,CA,2.3714285714285714
2017-07-19,San Francisco,CA,2.5
2017-07-19,Seattle,WA,2.176470588235294
2017-07-20,Atlanta,GA,2.782608695652174
2017-07-20,Boston,MA,2.0
2017-07-20,Charlotte,NC,2.0
2017-07-20,Chicago,IL,2.9
2017-07-20,Dallas,TX,2.36734693877551
2017-07-20,Denver,CO,2.0
2017-07-20,Detroit,MI,2.6
2017-07-20,Houston,TX,2.3205128205128207
2017-07-20,Indianapolis,IN,3.0
2017-07-20,Jacksonville,FL,2.5
2017-07-20,Las Vegas,NV,2.3333333333333335
2017-07-20,Los Angeles,CA,2.3529411764705883
2017-07-20,Miami,FL,2.3333333333333335
2017-07-20,Minneapolis,MN,2.2
2017-07-20,Nashville,TN,2.0
2017-07-20,New York,NY,2.142857142857143
2017-07-20,Philadelphia,PA,2.5
2017-07-20,Phoenix,AZ,3.0
2017-07-20,Pittsburgh,PA,2.3333333333333335
2017-07-20,Portland,OR,2.2
2017-07-20,San Antonio,FL,4.0
2017-07-20,San Antonio,TX,2.5
2017-07-20,San Diego,CA,2.6666666666666665
2017-07-20,San Francisco,CA,2.375
2017-07-20,Seattle,WA,2.1219512195121952
2017-07-21,Albuquerque,NM,2.3333333333333335
2017-07-21,Atlanta,GA,2.71875
2017-07-21,Charlotte,NC,2.0
2017-07-21,Chicago,IL,2.9166666666666665
2017-07-21,Dallas,TX,2.3541666666666665
2017-07-21,Detroit,MI,2.4166666666666665
2017-07-21,Houston,TX,2.425
2017-07-21,Indianapolis,IN,2.0
2017-07-21,Jacksonville,FL,2.3333333333333335
2017-07-21,Kansas City,KS,2.0
2017-07-21,Kansas City,MO,2.2857142857142856
2017-07-21,Las Vegas,NV,3.0
2017-07-21,Los Angeles,CA,2.53125
2017-07-21,Miami,FL,2.4
2017-07-21,Minneapolis,MN,2.2
2017-07-21,Nashville,TN,2.6
2017-07-21,New York,NY,2.3333333333333335
2017-07-21,Philadelphia,PA,2.5
2017-07-21,Phoenix,AZ,2.4444444444444446
2017-07-21,Pittsburgh,PA,2.3333333333333335
2017-07-21,Portland,OR,2.6666666666666665
2017-07-21,San Antonio,TX,2.3636363636363638
2017-07-21,San Diego,CA,2.6315789473684212
2017-07-21,San Francisco,CA,2.25
2017-07-21,Seattle,WA,2.103448275862069
2017-07-21,Vancouver,WA,2.0
2017-07-22,Atlanta,GA,3.0
2017-07-22,Charlotte,NC,2.0
2017-07-22,Chicago,IL,2.7142857142857144
2017-07-22,Dallas,TX,2.4545454545454546
2017-07-22,Denver,CO,3.0
2017-07-22,Detroit,MI,2.5714285714285716
2017-07-22,Houston,TX,2.388888888888889
2017-07-22,Los Angeles,CA,2.7
2017-07-22,Miami,FL,2.7777777777777777
2017-07-22,New York,NY,2.5
2017-07-22,Philadelphia,PA,2.0
2017-07-22,Phoenix,AZ,2.0
2017-07-22,Pittsburgh,PA,4.0
2017-07-22,San Antonio,TX,3.0
2017-07-22,San Diego,CA,2.7142857142857144
2017-07-22,San Francisco,CA,2.5
2017-07-22,Seattle,WA,2.5
2017-07-23,Atlanta,GA,2.5555555555555554
2017-07-23,Chicago,IL,2.6
2017-07-23,Dallas,TX,2.357142857142857
2017-07-23,Detroit,MI,2.5
2017-07-23,Houston,TX,2.875
2017-07-23,Indianapolis,IN,3.0
2017-07-23,Kansas City,KS,4.0
2017-07-23,Kansas City,MO,3.0
2017-07-23,Los Angeles,CA,2.8666666666666667
2017-07-23,Miami,FL,2.6
2017-07-23,New York,NY,3.0
2017-07-23,San Antonio,FL,3.0
2017-07-23,San Diego,CA,2.25
2017-07-23,Seattle,WA,2.25
2017-07-24,Albuquerque,NM,3.0
2017-07-24,Atlanta,GA,2.764705882352941
2017-07-24,Boston,MA,3.0
2017-07-24,Charlotte,NC,2.0
2017-07-24,Chicago,IL,2.909090909090909
2017-07-24,Dallas,TX,2.3098591549295775
2017-07-24,Denver,CO,2.0
2017-07-24,Detroit,MI,2.3333333333333335
2017-07-24,Houston,PA,4.0
2017-07-24,Houston,TX,2.230769230769231
2017-07-24,Indianapolis,IN,2.0
2017-07-24,Jacksonville,FL,2.0
2017-07-24,Kansas City,KS,2.0
2017-07-24,Kansas City,MO,2.2857142857142856
2017-07-24,Los Angeles,CA,2.575
2017-07-24,Miami,FL,2.4210526315789473
2017-07-24,Minneapolis,MN,2.0
2017-07-24,Nashville,TN,2.0
2017-07-24,New York,NY,2.5
2017-07-24,Philadelphia,PA,2.4
2017-07-24,Phoenix,AZ,2.0
2017-07-24,Phoenix,MD,2.0
2017-07-24,Pittsburgh,PA,2.0
2017-07-24,San Antonio,TX,2.4705882352941178
2017-07-24,San Diego,CA,3.0
2017-07-24,San Francisco,CA,3.0
2017-07-24,Seattle,WA,2.0952380952380953
2017-07-25,Atlanta,GA,2.6744186046511627
2017-07-25,Boston,MA,2.0
2017-07-25,Charlotte,NC,2.0
2017-07-25,Chicago,IL,2.272727272727273
2017-07-25,Dallas,TX,2.2857142857142856
2017-07-25,Denver,CO,2.2
2017-07-25,Denver,PA,2.0
2017-07-25,Detroit,MI,2.5
2017-07-25,Houston,TX,2.202247191011236
2017-07-25,Indianapolis,IN,2.2
2017-07-25,Jacksonville,FL,2.5
2017-07-25,Kansas City,KS,2.0
2017-07-25,Kansas City,MO,2.0
2017-07-25,Los Angeles,CA,2.55
2017-07-25,Miami,FL,2.391304347826087
2017-07-25,Minneapolis,MN,2.0
2017-07-25,Nashville,TN,2.0
2017-07-25,New York,NY,2.1666666666666665
2017-07-25,Philadelphia,PA,3.0
2017-07-25,Phoenix,AZ,2.0
2017-07-25,Pittsburgh,PA,2.4
2017-07-25,San Antonio,TX,2.142857142857143
2017-07-25,San Diego,CA,2.5
2017-07-25,San Francisco,CA,2.75
2017-07-25,Seattle,WA,2.185185185185185
2017-07-26,Albuquerque,NM,2.75
2017-07-26,Atlanta,GA,2.5652173913043477
2017-07-26,Boston,MA,2.0
2017-07-26,Charlotte,NC,2.074074074074074
2017-07-26,Chicago,IL,2.25
2017-07-26,Dallas,TX,2.339622641509434
2017-07-26,Denver,CO,2.5
2017-07-26,Detroit,MI,2.9
2017-07-26,Houston,TX,2.2666666666666666
2017-07-26,Indianapolis,IN,2.2222222222222223
2017-07-26,Jacksonville,FL,2.2
2017-07-26,Kansas City,KS,2.2
2017-07-26,Kansas City,MO,2.4166666666666665
2017-07-26,Los Angeles,CA,2.515151515151515
2017-07-26,Miami,AZ,2.0
2017-07-26,Miami,FL,2.5238095238095237
2017-07-26,Minneapolis,MN,2.6
2017-07-26,Nashville,TN,2.6363636363636362
2017-07-26,New York,NY,2.5
2017-07-26,Philadelphia,PA,2.3333333333333335
2017-07-26,Phoenix,AZ,2.25
2017-07-26,Pittsburgh,PA,2.2
2017-07-26,Portland,OR,2.2
2017-07-26,San Antonio,TX,2.608695652173913
2017-07-26,San Diego,CA,2.727272727272727
2017-07-26,San Francisco,CA,2.3333333333333335
2017-07-26,Seattle,WA,2.0833333333333335
2017-07-27,Albuquerque,NM,2.5
2017-07-27,Atlanta,GA,2.6666666666666665
2017-07-27,Boston,MA,3.25
2017-07-27,Charlotte,NC,2.0625
2017-07-27,Chicago,IL,2.2857142857142856
2017-07-27,Dallas,NC,2.0
2017-07-27,Dallas,TX,2.2941176470588234
2017-07-27,Denver,CO,2.375
2017-07-27,Detroit,MI,2.5833333333333335
2017-07-27,Houston,TX,2.1515151515151514
2017-07-27,Indianapolis,IN,2.090909090909091
2017-07-27,Jacksonville,FL,2.5714285714285716
2017-07-27,Kansas City,KS,3.0
2017-07-27,Kansas City,MO,2.8181818181818183
2017-07-27,Las Vegas,NM,3.0
2017-07-27,Los Angeles,CA,2.696969696969697
2017-07-27,Miami,FL,2.4
2017-07-27,Minneapolis,MN,2.5106382978723403
2017-07-27,Nashville,TN,2.264705882352941
2017-07-27,New York,NY,2.5
2017-07-27,Philadelphia,PA,2.6666666666666665
2017-07-27,Phoenix,AZ,2.2285714285714286
2017-07-27,Pittsburgh,PA,3.0
2017-07-27,Portland,OR,2.1666666666666665
2017-07-27,San Antonio,FL,2.0
2017-07-27,San Antonio,TX,2.206896551724138
2017-07-27,San Diego,CA,2.6
2017-07-27,San Francisco,CA,3.0
2017-07-27,Seattle,WA,2.088235294117647
2017-07-28,Albuquerque,NM,2.1
2017-07-28,Atlanta,GA,2.7142857142857144
2017-07-28,Boston,MA,2.0
2017-07-28,Charlotte,NC,2.0689655172413794
2017-07-28,Chicago,IL,2.4
2017-07-28,Dallas,TX,2.5176470588235293
2017-07-28,Denver,CO,2.4444444444444446
2017-07-28,Denver,PA,3.0
2017-07-28,Detroit,MI,2.4285714285714284
2017-07-28,Houston,TX,2.289473684210526
2017-07-28,Indianapolis,IN,2.1
2017-07-28,Jacksonville,FL,2.96
2017-07-28,Kansas City,KS,2.5
2017-07-28,Kansas City,MO,2.1818181818181817
2017-07-28,Los Angeles,CA,2.5185185185185186
2017-07-28,Miami,AZ,4.0
2017-07-28,Miami,FL,2.5
2017-07-28,Minneapolis,MN,2.5277777777777777
2017-07-28,Nashville,NC,2.0
2017-07-28,Nashville,TN,2.392857142857143
2017-07-28,New York,NY,2.2
2017-07-28,Philadelphia,PA,2.375
2017-07-28,Phoenix,AZ,2.2916666666666665
2017-07-28,Pittsburgh,PA,2.0
2017-07-28,Portland,CT,2.0
2017-07-28,Portland,OR,2.176470588235294
2017-07-28,San Antonio,FL,2.0
2017-07-28,San Antonio,TX,2.441860465116279
2017-07-28,San Diego,CA,2.9
2017-07-28,San Francisco,CA,3.0
2017-07-28,Seattle,WA,2.1818181818181817
2017-07-28,Vancouver,WA,2.6666666666666665
2017-07-29,Atlanta,GA,3.0
2017-07-29,Charlotte,NC,2.3636363636363638
2017-07-29,Chicago,IL,2.3333333333333335
2017-07-29,Dallas,TX,2.888888888888889
2017-07-29,Denver,CO,3.0
2017-07-29,Detroit,MI,2.875
2017-07-29,Houston,TX,2.6666666666666665
2017-07-29,Indianapolis,IN,2.0
2017-07-29,Jacksonville,FL,3.6666666666666665
2017-07-29,Kansas City,MO,3.0
2017-07-29,Los Angeles,CA,2.5652173913043477
2017-07-29,Miami,FL,2.625
2017-07-29,Minneapolis,MN,2.7
2017-07-29,Nashville,TN,2.4
2017-07-29,Philadelphia,PA,3.0
2017-07-29,San Diego,CA,3.0
2017-07-29,San Francisco,CA,3.0
2017-07-29,Seattle,WA,2.5714285714285716
2017-07-30,Atlanta,GA,3.0
2017-07-30,Charlotte,NC,2.0
2017-07-30,Chicago,IL,3.5
2017-07-30,Dallas,TX,2.4375
2017-07-30,Detroit,MI,3.1666666666666665
2017-07-30,Houston,TX,2.8461538461538463
2017-07-30,Indianapolis,IN,3.6666666666666665
2017-07-30,Jacksonville,FL,3.0
2017-07-30,Kansas City,KS,3.0
2017-07-30,Los Angeles,CA,2.5416666666666665
2017-07-30,Miami,FL,2.5714285714285716
2017-07-30,Minneapolis,MN,3.0
2017-07-30,Nashville,TN,2.6666666666666665
2017-07-30,New York,NY,2.6666666666666665
2017-07-30,Philadelphia,PA,3.0
2017-07-30,Phoenix,AZ,3.0
2017-07-30,Portland,OR,3.0
2017-07-30,San Antonio,TX,3.0
2017-07-30,San Diego,CA,3.3333333333333335
2017-07-30,San Francisco,CA,3.0
2017-07-30,Seattle,WA,2.0
2017-07-31,Albuquerque,NM,3.0
2017-07-31,Atlanta,GA,2.5
2017-07-31,Charlotte,NC,2.0
2017-07-31,Chicago,IL,2.5
2017-07-31,Dallas,TX,2.4
2017-07-31,Denver,CO,2.0
2017-07-31,Detroit,MI,2.2
2017-07-31,Houston,TX,2.5
2017-07-31,Indianapolis,IN,2.6666666666666665
2017-07-31,Kansas City,KS,2.5
2017-07-31,Kansas City,MO,2.5
2017-07-31,Los Angeles,CA,2.25
2017-07-31,Miami,FL,2.1818181818181817
2017-07-31,Minneapolis,MN,2.0
2017-07-31,Nashville,TN,2.0588235294117645
2017-07-31,New York,NY,2.6
2017-07-31,Philadelphia,PA,2.0
2017-07-31,Phoenix,AZ,2.2857142857142856
2017-07-31,Portland,OR,2.0
2017-07-31,San Antonio,TX,3.0
2017-07-31,San Diego,CA,2.0
2017-07-31,San Francisco,CA,3.0
2017-07-31,Seattle,WA,2.6666666666666665
2017-10-01,Atlanta,GA,2.8461538461538463
2017-10-01,Charlotte,MI,4.0
2017-10-01,Charlotte,NC,2.875
2017-10-01,Chicago,IL,3.1666666666666665
2017-10-01,Dallas,TX,2.27027027027027
2017-10-01,Denver,CO,3.6666666666666665
2017-10-01,Detroit,MI,3.0
2017-10-01,Houston,TX,2.7142857142857144
2017-10-01,Indianapolis,IN,2.5
2017-10-01,Jacksonville,FL,3.0
2017-10-01,Kansas City,KS,3.0
2017-10-01,Kansas City,MO,3.5
2017-10-01,Los Angeles,CA,2.6315789473684212
2017-10-01,Miami,FL,3.0
2017-10-01,Minneapolis,MN,2.9
2017-10-01,Nashville,NC,3.0
2017-10-01,Nashville,TN,2.4705882352941178
2017-10-01,Philadelphia,PA,3.0
2017-10-01,Phoenix,AZ,2.3333333333333335
2017-10-01,Portland,OR,2.5
2017-10-01,San Antonio,TX,3.0
2017-10-01,San Francisco,CA,2.6666666666666665
2017-10-01,Seattle,WA,2.2222222222222223
2017-10-01,Vancouver,WA,2.0
2017-10-02,Albuquerque,NM,2.142857142857143
2017-10-02,Atlanta,GA,2.7142857142857144
2017-10-02,Boston,MA,2.6666666666666665
2017-10-02,Charlotte,NC,2.0549450549450547
2017-10-02,Chicago,IL,2.769230769230769
2017-10-02,Dallas,TX,2.269230769230769
2017-10-02,Denver,CO,2.5
2017-10-02,Detroit,MI,2.7142857142857144
2017-10-02,Houston,TX,2.0873015873015874
2017-10-02,Indianapolis,IN,2.1956521739130435
2017-10-02,Jacksonville,FL,2.8947368421052633
2017-10-02,Kansas City,KS,2.25
2017-10-02,Kansas City,MO,2.25
2017-10-02,Los Angeles,CA,2.5535714285714284
2017-10-02,Miami,FL,2.32
2017-10-02,Minneapolis,MN,2.5454545454545454
2017-10-02,Nashville,TN,2.246153846153846
2017-10-02,New York,NY,2.090909090909091
2017-10-02,Philadelphia,PA,2.6666666666666665
2017-10-02,Phoenix,AZ,2.3636363636363638
2017-10-02,Pittsburgh,PA,3.0
2017-10-02,Portland,OR,2.3461538461538463
2017-10-02,San Antonio,TX,2.380952380952381
2017-10-02,San Diego,CA,2.4615384615384617
2017-10-02,San Francisco,CA,2.4
2017-10-02,Seattle,WA,2.423076923076923
2017-10-02,Vancouver,WA,2.0
2017-10-03,Albuquerque,NM,2.4
2017-10-03,Atlanta,GA,2.65625
2017-10-03,Boston,MA,3.0
2017-10-03,Charlotte,NC,2.0714285714285716
2017-10-03,Chicago,IL,2.7142857142857144
2017-10-03,Dallas,TX,2.392857142857143
2017-10-03,Denver,CO,2.3214285714285716
2017-10-03,Detroit,MI,2.642857142857143
2017-10-03,Houston,TX,2.176
2017-10-03,Indianapolis,IN,2.1578947368421053
2017-10-03,Jacksonville,FL,2.740740740740741
2017-10-03,Jacksonville,OR,2.0
2017-10-03,Kansas City,KS,3.0
2017-10-03,Kansas City,MO,2.6
2017-10-03,Los Angeles,CA,2.413793103448276
2017-10-03,Miami,FL,2.324324324324324
2017-10-03,Minneapolis,MN,2.4782608695652173
2017-10-03,Nashville,TN,2.5
2017-10-03,New York,NY,2.111111111111111
2017-10-03,Philadelphia,PA,2.8333333333333335
2017-10-03,Phoenix,AZ,2.292682926829268
2017-10-03,Pittsburgh,PA,2.6666666666666665
2017-10-03,Portland,OR,2.074074074074074
2017-10-03,San Antonio,TX,2.3333333333333335
2017-10-03,San Diego,CA,2.6666666666666665
2017-10-03,San Francisco,CA,2.6666666666666665
2017-10-03,Seattle,WA,2.1142857142857143
2017-10-03,Vancouver,WA,2.0
2017-10-04,Albuquerque,NM,2.75
2017-10-04,Atlanta,GA,2.6818181818181817
2017-10-04,Boston,MA,3.0
2017-10-04,Charlotte,NC,2.1025641025641026
2017-10-04,Chicago,IL,3.090909090909091
2017-10-04,Dallas,TX,2.453125
2017-10-04,Denver,CO,2.5384615384615383
2017-10-04,Detroit,MI,2.7857142857142856
2017-10-04,Houston,TX,2.215686274509804
2017-10-04,Indianapolis,IN,2.1176470588235294
2017-10-04,Jacksonville,FL,2.772727272727273
2017-10-04,Kansas City,KS,3.0
2017-10-04,Kansas City,MO,2.5
2017-10-04,Los Angeles,CA,2.441860465116279
2017-10-04,Miami,FL,2.4722222222222223
2017-10-04,Minneapolis,MN,2.7037037037037037
2017-10-04,Nashville,TN,2.236111111111111
2017-10-04,New York,NY,2.5
2017-10-04,Philadelphia,PA,3.0
2017-10-04,Phoenix,AZ,2.2857142857142856
2017-10-04,Pittsburgh,PA,2.4285714285714284
2017-10-04,Portland,OR,2.3
2017-10-04,San Antonio,TX,2.176470588235294
2017-10-04,San Diego,CA,2.608695652173913
2017-10-04,San Francisco,CA,2.4285714285714284
2017-10-04,Seattle,WA,2.3548387096774195
2017-10-04,Vancouver,WA,2.8333333333333335
2017-10-05,Albuquerque,NM,2.6666666666666665
2017-10-05,Atlanta,GA,2.7916666666666665
2017-10-05,Charlotte,NC,2.0444444444444443
2017-10-05,Chicago,IL,2.5
2017-10-05,Dallas,TX,2.5245901639344264
2017-10-05,Denver,CO,2.391304347826087
2017-10-05,Detroit,MI,2.375
2017-10-05,Houston,TX,2.25
2017-10-05,Indianapolis,IN,2.159090909090909
2017-10-05,Jacksonville,FL,2.7142857142857144
2017-10-05,Kansas City,KS,3.0
2017-10-05,Kansas City,MO,2.8
2017-10-05,Los Angeles,CA,2.5517241379310347
2017-10-05,Miami,FL,2.4
2017-10-05,Minneapolis,MN,2.7333333333333334
2017-10-05,Nashville,TN,2.1587301587301586
2017-10-05,New York,NY,2.0
2017-10-05,Philadelphia,PA,3.6
2017-10-05,Phoenix,AZ,2.4615384615384617
2017-10-05,Pittsburgh,PA,2.75
2017-10-05,Portland,OR,2.1818181818181817
2017-10-05,San Antonio,TX,2.35
2017-10-05,San Diego,CA,2.611111111111111
2017-10-05,San Francisco,CA,2.4285714285714284
2017-10-05,Seattle,WA,2.2051282051282053
2017-10-05,Vancouver,WA,2.0
2017-10-06,Albuquerque,NM,2.25
2017-10-06,Atlanta,GA,2.896551724137931
2017-10-06,Charlotte,NC,2.0578512396694215
2017-10-06,Charlotte,TN,2.0
2017-10-06,Chicago,IL,2.466666666666667
2017-10-06,Dallas,TX,2.4242424242424243
2017-10-06,Denver,CO,2.2
2017-10-06,Detroit,MI,2.7222222222222223
2017-10-06,Houston,TX,2.1862745098039214
2017-10-06,Indianapolis,IN,2.142857142857143
2017-10-06,Jacksonville,FL,2.7777777777777777
2017-10-06,Kansas City,KS,3.0
2017-10-06,Kansas City,MO,2.1666666666666665
2017-10-06,Los Angeles,CA,2.450980392156863
2017-10-06,Miami,FL,2.2903225806451615
2017-10-06,Minneapolis,MN,2.727272727272727
2017-10-06,Nashville,TN,2.4
2017-10-06,New York,NY,2.0
2017-10-06,Philadelphia,PA,2.6666666666666665
2017-10-06,Phoenix,AZ,2.423076923076923
2017-10-06,Pittsburgh,PA,3.0
2017-10-06,Portland,OR,2.2142857142857144
2017-10-06,San Antonio,TX,2.411764705882353
2017-10-06,San Diego,CA,2.7058823529411766
2017-10-06,San Francisco,CA,2.25
2017-10-06,Seattle,WA,2.230769230769231
2017-10-06,Vancouver,WA,2.3333333333333335
2017-10-07,Atlanta,GA,2.909090909090909
2017-10-07,Charlotte,NC,3.0
2017-10-07,Chicago,IL,2.8
2017-10-07,Dallas,TX,2.5434782608695654
2017-10-07,Denver,CO,3.0
2017-10-07,Detroit,MI,2.5555555555555554
2017-10-07,Houston,TX,2.75
2017-10-07,Indianapolis,IN,2.5
2017-10-07,Jacksonville,FL,3.0
2017-10-07,Kansas City,MO,3.0
2017-10-07,Los Angeles,CA,2.6296296296296298
2017-10-07,Miami,FL,2.8333333333333335
2017-10-07,Minneapolis,MN,2.7241379310344827
2017-10-07,Nashville,TN,3.0
2017-10-07,New York,NY,2.6666666666666665
2017-10-07,Philadelphia,PA,3.2
2017-10-07,Phoenix,AZ,2.8333333333333335
2017-10-07,Pittsburgh,PA,3.0
2017-10-07,Portland,OR,2.6666666666666665
2017-10-07,San Diego,CA,3.0
